record,polled_utc,line,destination,arrival_utc,minutes_away
1685,2025-05-08T01:47:42+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T01:57:09+00:00,9
1686,2025-05-08T01:47:42+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:36+00:00,16
1687,2025-05-08T01:48:45+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T01:57:09+00:00,8
1688,2025-05-08T01:48:45+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:36+00:00,15
1689,2025-05-08T01:48:45+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,23
1690,2025-05-08T01:49:47+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T01:57:09+00:00,7
1691,2025-05-08T01:49:47+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:36+00:00,14
1692,2025-05-08T01:49:47+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,22
1693,2025-05-08T01:50:49+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T01:57:09+00:00,6
1694,2025-05-08T01:50:49+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:36+00:00,13
1695,2025-05-08T01:50:49+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,21
1696,2025-05-08T01:51:51+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T01:57:09+00:00,5
1697,2025-05-08T01:51:51+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:36+00:00,12
1698,2025-05-08T01:51:51+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,20
1699,2025-05-08T01:52:53+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T01:57:50+00:00,4
1700,2025-05-08T01:52:53+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:36+00:00,11
1701,2025-05-08T01:52:53+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,19
1702,2025-05-08T01:53:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T01:57:29+00:00,3
1703,2025-05-08T01:53:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:36+00:00,10
1704,2025-05-08T01:53:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,18
1705,2025-05-08T01:54:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T01:56:51+00:00,1
1706,2025-05-08T01:54:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:36+00:00,9
1707,2025-05-08T01:54:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,17
1708,2025-05-08T01:55:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T01:57:04+00:00,1
1709,2025-05-08T01:55:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:36+00:00,8
1710,2025-05-08T01:55:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,16
1711,2025-05-08T01:57:01+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:36+00:00,7
1712,2025-05-08T01:57:01+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,15
1713,2025-05-08T01:57:01+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,29
1714,2025-05-08T01:58:03+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:36+00:00,6
1715,2025-05-08T01:58:03+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,14
1716,2025-05-08T01:58:03+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,28
1717,2025-05-08T01:59:05+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:36+00:00,5
1718,2025-05-08T01:59:05+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,13
1719,2025-05-08T01:59:05+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,27
1720,2025-05-08T02:00:07+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:57+00:00,4
1721,2025-05-08T02:00:07+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,12
1722,2025-05-08T02:00:07+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,26
1723,2025-05-08T02:01:09+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:12+00:00,3
1724,2025-05-08T02:01:09+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,11
1725,2025-05-08T02:01:09+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,25
1726,2025-05-08T02:02:12+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:04+00:00,1
1727,2025-05-08T02:02:12+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,10
1728,2025-05-08T02:02:12+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,24
1729,2025-05-08T02:03:14+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:04:04+00:00,0
1730,2025-05-08T02:03:14+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,9
1731,2025-05-08T02:03:14+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,23
1732,2025-05-08T02:04:17+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,8
1733,2025-05-08T02:04:17+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,22
1734,2025-05-08T02:04:17+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,36
1735,2025-05-08T02:05:19+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,7
1736,2025-05-08T02:05:19+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,21
1737,2025-05-08T02:05:19+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,35
1738,2025-05-08T02:06:21+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,6
1739,2025-05-08T02:06:21+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,20
1740,2025-05-08T02:06:21+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,34
1741,2025-05-08T02:07:23+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,5
1742,2025-05-08T02:07:23+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,19
1743,2025-05-08T02:07:23+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,33
1744,2025-05-08T02:08:25+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:36+00:00,4
1745,2025-05-08T02:08:25+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,18
1746,2025-05-08T02:08:25+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,32
1747,2025-05-08T02:09:27+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:14:20+00:00,4
1748,2025-05-08T02:09:27+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,17
1749,2025-05-08T02:09:27+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,31
1750,2025-05-08T02:10:29+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:13:10+00:00,2
1751,2025-05-08T02:10:29+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,16
1752,2025-05-08T02:10:29+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,30
1753,2025-05-08T02:11:31+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:13:10+00:00,1
1754,2025-05-08T02:11:31+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,15
1755,2025-05-08T02:11:31+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,29
1756,2025-05-08T02:12:33+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:12:55+00:00,0
1757,2025-05-08T02:12:33+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,14
1758,2025-05-08T02:12:33+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,28
1759,2025-05-08T02:13:35+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,13
1760,2025-05-08T02:13:35+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,27
1761,2025-05-08T02:13:35+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,32
1762,2025-05-08T02:14:38+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,11
1763,2025-05-08T02:14:38+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,25
1764,2025-05-08T02:14:38+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,31
1765,2025-05-08T02:15:40+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,10
1766,2025-05-08T02:15:40+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,24
1767,2025-05-08T02:15:40+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,30
1768,2025-05-08T02:16:42+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,9
1769,2025-05-08T02:16:42+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,23
1770,2025-05-08T02:16:42+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,29
1771,2025-05-08T02:17:44+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,8
1772,2025-05-08T02:17:44+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,22
1773,2025-05-08T02:17:44+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,28
1774,2025-05-08T02:18:46+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,7
1775,2025-05-08T02:18:46+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,21
1776,2025-05-08T02:18:46+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,27
1777,2025-05-08T02:19:48+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,6
1778,2025-05-08T02:19:48+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,20
1779,2025-05-08T02:19:48+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,26
1780,2025-05-08T02:20:50+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,5
1781,2025-05-08T02:20:50+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,19
1782,2025-05-08T02:20:50+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,25
1783,2025-05-08T02:21:52+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:26:36+00:00,4
1784,2025-05-08T02:21:52+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,18
1785,2025-05-08T02:21:52+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,24
1786,2025-05-08T02:22:54+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:27:09+00:00,4
1787,2025-05-08T02:22:54+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,17
1788,2025-05-08T02:22:54+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,23
1789,2025-05-08T02:23:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:27:11+00:00,3
1790,2025-05-08T02:23:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,16
1791,2025-05-08T02:23:57+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,22
1792,2025-05-08T02:24:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:27:03+00:00,2
1793,2025-05-08T02:24:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,15
1794,2025-05-08T02:24:59+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,21
1795,2025-05-08T02:26:01+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:27:17+00:00,1
1796,2025-05-08T02:26:01+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,14
1797,2025-05-08T02:26:01+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,20
1798,2025-05-08T02:27:03+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:27:34+00:00,0
1799,2025-05-08T02:27:03+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,13
1800,2025-05-08T02:27:03+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,19
1801,2025-05-08T02:28:05+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,12
1802,2025-05-08T02:28:05+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,18
1803,2025-05-08T02:28:05+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,27
1804,2025-05-08T02:29:07+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,11
1805,2025-05-08T02:29:07+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,17
1806,2025-05-08T02:29:07+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,26
1807,2025-05-08T02:30:09+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,10
1808,2025-05-08T02:30:09+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,16
1809,2025-05-08T02:30:09+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,25
1810,2025-05-08T02:31:11+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,9
1811,2025-05-08T02:31:11+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,15
1812,2025-05-08T02:31:11+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,24
1813,2025-05-08T02:32:13+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,8
1814,2025-05-08T02:32:13+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,14
1815,2025-05-08T02:32:13+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,23
1816,2025-05-08T02:33:15+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,7
1817,2025-05-08T02:33:15+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,13
1818,2025-05-08T02:33:15+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,22
1819,2025-05-08T02:34:18+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,6
1820,2025-05-08T02:34:18+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,12
1821,2025-05-08T02:34:18+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,21
1822,2025-05-08T02:35:20+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,5
1823,2025-05-08T02:35:20+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,11
1824,2025-05-08T02:35:20+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,20
1825,2025-05-08T02:36:22+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:40:36+00:00,4
1826,2025-05-08T02:36:22+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,10
1827,2025-05-08T02:36:22+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,19
1828,2025-05-08T02:37:24+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:42:02+00:00,4
1829,2025-05-08T02:37:24+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,8
1830,2025-05-08T02:37:24+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,18
1831,2025-05-08T02:38:26+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:41:25+00:00,2
1832,2025-05-08T02:38:26+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,7
1833,2025-05-08T02:38:26+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,17
1834,2025-05-08T02:39:28+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:41:33+00:00,2
1835,2025-05-08T02:39:28+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,6
1836,2025-05-08T02:39:28+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,16
1837,2025-05-08T02:40:30+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:41:53+00:00,1
1838,2025-05-08T02:40:30+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,5
1839,2025-05-08T02:40:30+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,15
1840,2025-05-08T02:41:32+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:42:04+00:00,0
1841,2025-05-08T02:41:32+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,4
1842,2025-05-08T02:41:32+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,14
1843,2025-05-08T02:42:34+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:46:24+00:00,3
1844,2025-05-08T02:42:34+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,13
1845,2025-05-08T02:42:34+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,28
1846,2025-05-08T02:43:37+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:48:13+00:00,4
1847,2025-05-08T02:43:37+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,11
1848,2025-05-08T02:43:37+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,26
1849,2025-05-08T02:44:39+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:49:12+00:00,4
1850,2025-05-08T02:44:39+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,10
1851,2025-05-08T02:44:39+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,25
1852,2025-05-08T02:45:41+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:48:25+00:00,2
1853,2025-05-08T02:45:41+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,9
1854,2025-05-08T02:45:41+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,24
1855,2025-05-08T02:46:43+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:48:18+00:00,1
1856,2025-05-08T02:46:43+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,8
1857,2025-05-08T02:46:43+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,23
1858,2025-05-08T02:47:45+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T02:48:34+00:00,0
1859,2025-05-08T02:47:45+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,7
1860,2025-05-08T02:47:45+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,22
1861,2025-05-08T02:48:47+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,6
1862,2025-05-08T02:48:47+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,21
1863,2025-05-08T02:48:47+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,36
1864,2025-05-08T02:49:49+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,5
1865,2025-05-08T02:49:49+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,20
1866,2025-05-08T02:49:49+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,35
1867,2025-05-08T02:50:51+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:55:36+00:00,4
1868,2025-05-08T02:50:51+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,19
1869,2025-05-08T02:50:51+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,34
1870,2025-05-08T02:51:53+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:56:33+00:00,4
1871,2025-05-08T02:51:53+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,18
1872,2025-05-08T02:51:53+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,33
1873,2025-05-08T02:52:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:56:33+00:00,3
1874,2025-05-08T02:52:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,17
1875,2025-05-08T02:52:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,32
1876,2025-05-08T02:53:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:56:32+00:00,2
1877,2025-05-08T02:53:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,16
1878,2025-05-08T02:53:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,31
1879,2025-05-08T02:54:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:56:28+00:00,1
1880,2025-05-08T02:54:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,15
1881,2025-05-08T02:54:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,30
1882,2025-05-08T02:56:02+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T02:56:04+00:00,0
1883,2025-05-08T02:56:02+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,14
1884,2025-05-08T02:56:02+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,29
1885,2025-05-08T02:57:04+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,13
1886,2025-05-08T02:57:04+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,28
1887,2025-05-08T02:57:04+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T03:40:24+00:00,43
1888,2025-05-08T02:58:06+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,12
1889,2025-05-08T02:58:06+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,27
1890,2025-05-08T02:58:06+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T03:40:24+00:00,42
1891,2025-05-08T02:59:08+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,11
1892,2025-05-08T02:59:08+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,26
1893,2025-05-08T02:59:08+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T03:40:24+00:00,41
1894,2025-05-08T03:00:10+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,10
1895,2025-05-08T03:00:10+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,25
1896,2025-05-08T03:00:10+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T03:40:24+00:00,40
1897,2025-05-08T03:01:12+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,9
1898,2025-05-08T03:01:12+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,24
1899,2025-05-08T03:01:12+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T03:40:24+00:00,39
1900,2025-05-08T03:02:14+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,8
1901,2025-05-08T03:02:14+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,23
1902,2025-05-08T03:02:14+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T03:40:24+00:00,38
1903,2025-05-08T03:03:16+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,7
1904,2025-05-08T03:03:16+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,22
1905,2025-05-08T03:03:16+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T03:40:24+00:00,37
1906,2025-05-08T03:04:18+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,6
1907,2025-05-08T03:04:18+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,21
1908,2025-05-08T03:04:18+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T03:40:24+00:00,36
1909,2025-05-08T03:05:20+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:10:36+00:00,5
1910,2025-05-08T03:05:20+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,20
1911,2025-05-08T03:05:20+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T03:40:24+00:00,35
1912,2025-05-08T03:06:22+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:11:02+00:00,4
1913,2025-05-08T03:06:22+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,19
1914,2025-05-08T03:06:22+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T03:40:24+00:00,34
1915,2025-05-08T03:07:24+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:11:23+00:00,3
1916,2025-05-08T03:07:24+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,18
1917,2025-05-08T03:07:24+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T03:40:24+00:00,32
1918,2025-05-08T03:08:27+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:11:47+00:00,3
1919,2025-05-08T03:08:27+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,17
1920,2025-05-08T03:08:27+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T03:40:24+00:00,31
1921,2025-05-08T03:09:29+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:11:39+00:00,2
1922,2025-05-08T03:09:29+00:00,TARAVAL,Metro Embarcadero Station,2025-05-08T03:25:36+00:00,16
1923,2025-05-08T03:09:29+00:00,TARAVAL,The Embarcadero & Folsom St,2025-05-08T03:40:24+00:00,30
